x,y,pixel_label,category_label,pixel_predict,category_predict
-0.6,15.16,741,2,1,0
-0.6,15.24,639,1,1,0
-0.6,15.32,723,2,1,0
-0.6,15.4,729,2,1,0
-0.6,15.48,648,1,1,0
-0.6,15.56,729,2,1,0
-0.6,15.64,600,1,1,0
-0.6,15.72,744,2,1,0
-0.6,15.8,609,1,1,0
-0.6,15.88,636,1,1,0
-0.6,15.96,837,2,1,0
-0.7,16.0,0,0,1,0
-0.7,15.92,516,1,1,0
-0.7,15.84,585,1,1,0
-0.7,15.76,753,2,1,0
-0.7,15.68,711,1,1,0
-0.7,15.6,813,2,1,0
-0.7,15.52,702,1,1,0
-0.7,15.44,744,2,1,0
-0.7,15.36,645,1,1,0
-0.7,15.28,843,2,1,0
-0.7,15.2,651,1,1,0
-0.7,15.12,702,1,1,0
-0.7,15.04,885,3,1,0
-0.7,14.96,1017,3,1,0
-0.7,14.88,741,2,1,0
-0.7,14.8,1008,3,1,0
-0.7,14.72,876,3,1,0
-0.7,14.64,870,3,1,0
-0.7,14.56,798,2,1,0
-0.7,14.48,798,2,1,0
-0.7,14.4,813,2,1,0
-0.7,14.32,657,1,1,0
-0.7,14.24,822,2,1,0
-0.7,14.16,756,2,1,0
-0.7,14.08,945,3,1,0
-0.7,14.0,807,2,1,0
-0.7,13.92,852,2,1,0
-0.7,13.84,855,2,1,0
-0.7,13.76,921,3,1,0
-0.7,13.68,885,3,1,0
-0.7,13.6,705,1,1,0
-0.7,13.52,795,2,1,0
-0.7,13.44,714,1,1,0
-0.7,13.36,693,1,1,0
-0.7,13.28,771,2,1,0
-0.7,13.2,825,2,1,0
-0.7,13.12,765,2,1,0
-0.7,13.04,723,2,1,0
-0.7,12.96,975,3,1,0
-0.7,12.88,870,3,1,0
-0.7,12.8,681,1,1,0
-0.7,12.72,645,1,1,0
-0.7,12.64,882,3,1,0
-0.7,12.56,759,2,1,0
-0.7,12.48,864,2,1,0
-0.7,12.4,900,3,1,0
-0.7,12.32,747,2,1,0
-0.7,12.24,870,3,1,0
-0.7,12.16,732,2,1,0
-0.7,12.08,789,2,1,0
-0.7,12.0,873,3,1,0
-0.7,11.92,786,2,1,0
-0.7,11.84,726,2,1,0
-0.7,11.76,858,2,1,0
-0.7,11.68,762,2,1,0
-0.7,11.6,597,1,1,0
-0.7,11.52,786,2,1,0
-0.7,11.44,714,1,1,0
-0.7,11.36,759,2,1,0
-0.7,11.28,852,2,1,0
-0.7,11.2,795,2,1,0
-0.7,11.12,744,2,1,0
-0.7,11.04,750,2,1,0
-0.8,11.0,0,0,1,0
-0.8,11.08,636,1,1,0
-0.8,11.16,693,1,1,0
-0.8,11.24,870,3,1,0
-0.8,11.32,648,1,1,0
-0.8,11.4,756,2,1,0
-0.8,11.48,726,2,1,0
-0.8,11.56,780,2,1,0
-0.8,11.64,849,2,1,0
-0.8,11.72,990,3,1,0
-0.8,11.8,936,3,1,0
-0.8,11.88,1035,3,1,0
-0.8,11.96,735,2,1,0
-0.8,12.04,1065,3,1,0
-0.8,12.12,924,3,1,0
-0.8,12.2,999,3,1,0
-0.8,12.28,867,2,1,0
-0.8,12.36,861,2,1,0
-0.8,12.44,732,2,1,0
-0.8,12.52,903,3,1,0
-0.8,12.6,846,2,1,0
-0.8,12.68,1020,3,1,0
-0.8,12.76,723,2,1,0
-0.8,12.84,843,2,1,0
-0.8,12.92,786,2,1,0
-0.8,13.0,816,2,1,0
-0.8,13.08,837,2,1,0
-0.8,13.16,873,3,1,0
-0.8,13.24,831,2,1,0
-0.8,13.32,759,2,1,0
-0.8,13.4,765,2,1,0
-0.8,13.48,825,2,1,0
-0.8,13.56,822,2,1,0
-0.8,13.64,810,2,1,0
-0.8,13.72,834,2,1,0
-0.8,13.8,783,2,1,0
-0.8,13.88,903,3,1,0
-0.8,13.96,897,3,1,0
-0.8,14.04,813,2,1,0
-0.8,14.12,828,2,1,0
-0.8,14.2,756,2,1,0
-0.8,14.28,684,1,1,0
-0.8,14.36,858,2,1,0
-0.8,14.44,912,3,1,0
-0.8,14.52,777,2,1,0
-0.8,14.6,870,3,1,0
-0.8,14.68,891,3,1,0
-0.8,14.76,873,3,1,0
-0.8,14.84,756,2,1,0
-0.8,14.92,753,2,1,0
-0.8,15.0,759,2,1,0
-0.8,15.08,789,2,1,0
-0.8,15.16,834,2,1,0
-0.8,15.24,756,2,1,0
-0.8,15.32,654,1,1,0
-0.8,15.4,768,2,1,0
-0.8,15.48,633,1,1,0
-0.8,15.56,615,1,1,0
-0.8,15.64,633,1,1,0
-0.8,15.72,765,2,1,0
-0.8,15.8,786,2,1,0
-0.8,15.88,705,1,1,0
-0.8,15.96,792,2,1,0
-0.9,16.0,0,0,1,0
-0.9,15.92,489,1,1,0
-0.9,15.84,624,1,1,0
-0.9,15.76,669,1,1,0
-0.9,15.68,867,2,1,0
-0.9,15.6,594,1,1,0
-0.9,15.52,705,1,1,0
-0.9,15.44,876,3,1,0
-0.9,15.36,738,2,1,0
-0.9,15.28,711,1,1,0
-0.9,15.2,849,2,1,0
-0.9,15.12,816,2,1,0
-0.9,15.04,813,2,1,0
-0.9,14.96,828,2,1,0
-0.9,14.88,843,2,1,0
-0.9,14.8,933,3,1,0
-0.9,14.72,987,3,1,0
-0.9,14.64,894,3,1,0
-0.9,14.56,816,2,1,0
-0.9,14.48,921,3,1,0
-0.9,14.4,993,3,1,0
-0.9,14.32,966,3,1,0
-0.9,14.24,804,2,1,0
-0.9,14.16,912,3,1,0
-0.9,14.08,954,3,1,0
-0.9,14.0,738,2,1,0
-0.9,13.92,708,1,1,0
-0.9,13.84,900,3,1,0
-0.9,13.76,813,2,1,0
-0.9,13.68,867,2,1,0
-0.9,13.6,657,1,1,0
-0.9,13.52,636,1,1,0
-0.9,13.44,954,3,1,0
-0.9,13.36,888,3,1,0
-0.9,13.28,759,2,1,0
-0.9,13.2,918,3,1,0
-0.9,13.12,828,2,1,0
-0.9,13.04,795,2,1,0
-0.9,12.96,1035,3,1,0
-0.9,12.88,786,2,1,0
-0.9,12.8,750,2,1,0
-0.9,12.72,948,3,1,0
-0.9,12.64,861,2,1,0
-0.9,12.56,855,2,1,0
-0.9,12.48,927,3,1,0
-0.9,12.4,882,3,1,0
-0.9,12.32,738,2,1,0
-0.9,12.24,960,3,1,0
-0.9,12.16,882,3,1,0
-0.9,12.08,879,3,1,0
-0.9,12.0,921,3,1,0
-0.9,11.92,774,2,1,0
-0.9,11.84,780,2,1,0
-0.9,11.76,789,2,1,0
-0.9,11.68,870,3,1,0
-0.9,11.6,786,2,1,0
-0.9,11.52,714,1,1,0
-0.9,11.44,639,1,1,0
-0.9,11.36,735,2,1,0
-0.9,11.28,882,3,1,0
-0.9,11.2,579,1,1,0
-0.9,11.12,768,2,1,0
-0.9,11.04,747,2,1,0
-1.0,11.0,0,0,1,0
-1.0,11.08,540,1,1,0
-1.0,11.16,699,1,1,0
-1.0,11.24,714,1,1,0
-1.0,11.32,678,1,1,0
-1.0,11.4,717,1,1,0
-1.0,11.48,900,3,1,0
-1.0,11.56,738,2,1,0
-1.0,11.64,1011,3,1,0
-1.0,11.72,975,3,1,0
-1.0,11.8,996,3,1,0
-1.0,11.88,990,3,1,0
-1.0,11.96,954,3,1,0
-1.0,12.04,876,3,1,0
-1.0,12.12,963,3,1,0
-1.0,12.2,990,3,1,0
-1.0,12.28,1020,3,1,0
-1.0,12.36,876,3,1,0
-1.0,12.44,957,3,1,0
-1.0,12.52,987,3,1,0
-1.0,12.6,918,3,1,0
-1.0,12.68,813,2,1,0
-1.0,12.76,693,1,1,0
-1.0,12.84,807,2,1,0
-1.0,12.92,813,2,1,0
-1.0,13.0,870,3,1,0
-1.0,13.08,828,2,1,0
-1.0,13.16,819,2,1,0
-1.0,13.24,816,2,1,0
-1.0,13.32,933,3,1,0
-1.0,13.4,1011,3,1,0
-1.0,13.48,1029,3,1,0
-1.0,13.56,1044,3,1,0
-1.0,13.64,942,3,1,0
-1.0,13.72,804,2,1,0
-1.0,13.8,795,2,1,0
-1.0,13.88,777,2,1,0
-1.0,13.96,912,3,1,0
-1.0,14.04,876,3,1,0
-1.0,14.12,765,2,1,0
-1.0,14.2,840,2,1,0
-1.0,14.28,873,3,1,0
-1.0,14.36,786,2,1,0
-1.0,14.44,978,3,1,0
-1.0,14.52,816,2,1,0
-1.0,14.6,846,2,1,0
-1.0,14.68,864,2,1,0
-1.0,14.76,864,2,1,0
-1.0,14.84,795,2,1,0
-1.0,14.92,891,3,1,0
-1.0,15.0,714,1,1,0
-1.0,15.08,735,2,1,0
-1.0,15.16,669,1,1,0
-1.0,15.24,870,3,1,0
-1.0,15.32,690,1,1,0
-1.0,15.4,819,2,1,0
-1.0,15.48,723,2,1,0
-1.0,15.56,651,1,1,0
-1.0,15.64,747,2,1,0
-1.0,15.72,729,2,1,0
-1.0,15.8,597,1,1,0
-1.0,15.88,738,2,1,0
-1.0,15.96,654,1,1,0
-1.1,16.0,0,0,1,0
-1.1,15.92,426,1,1,0
-1.1,15.84,705,1,1,0
-1.1,15.76,639,1,1,0
-1.1,15.68,666,1,1,0
-1.1,15.6,789,2,1,0
-1.1,15.52,723,2,1,0
-1.1,15.44,630,1,1,0
-1.1,15.36,609,1,1,0
-1.1,15.28,924,3,1,0
-1.1,15.2,567,1,1,0
-1.1,15.12,819,2,1,0
-1.1,15.04,654,1,1,0
-1.1,14.96,762,2,1,0
-1.1,14.88,1023,3,1,0
-1.1,14.8,855,2,1,0
-1.1,14.72,846,2,1,0
-1.1,14.64,1038,3,1,0
-1.1,14.56,924,3,1,0
-1.1,14.48,855,2,1,0
-1.1,14.4,747,2,1,0
-1.1,14.32,807,2,1,0
-1.1,14.24,822,2,1,0
-1.1,14.16,855,2,1,0
-1.1,14.08,792,2,1,0
-1.1,14.0,795,2,1,0
-1.1,13.92,678,1,1,0
-1.1,13.84,855,2,1,0
-1.1,13.76,762,2,1,0
-1.1,13.68,828,2,1,0
-1.1,13.6,666,1,1,0
-1.1,13.52,732,2,1,0
-1.1,13.44,726,2,1,0
-1.1,13.36,849,2,1,0
-1.1,13.28,759,2,1,0
-1.1,13.2,720,2,1,0
-1.1,13.12,798,2,1,0
-1.1,13.04,774,2,1,0
-1.1,12.96,858,2,1,0
-1.1,12.88,834,2,1,0
-1.1,12.8,720,2,1,0
-1.1,12.72,861,2,1,0
-1.1,12.64,885,3,1,0
-1.1,12.56,780,2,1,0
-1.1,12.48,792,2,1,0
-1.1,12.4,903,3,1,0
-1.1,12.32,846,2,1,0
-1.1,12.24,831,2,1,0
-1.1,12.16,720,2,1,0
-1.1,12.08,747,2,1,0
-1.1,12.0,858,2,1,0
-1.1,11.92,849,2,1,0
-1.1,11.84,819,2,1,0
-1.1,11.76,807,2,1,0
-1.1,11.68,882,3,1,0
-1.1,11.6,804,2,1,0
-1.1,11.52,810,2,1,0
-1.1,11.44,816,2,1,0
-1.1,11.36,765,2,1,0
-1.1,11.28,732,2,1,0
-1.1,11.2,711,1,1,0
-1.1,11.12,888,3,1,0
-1.1,11.04,690,1,1,0
-1.2,11.0,0,0,1,0
-1.2,11.08,633,1,1,0
-1.2,11.16,792,2,1,0
-1.2,11.24,720,2,1,0
-1.2,11.32,774,2,1,0
-1.2,11.4,726,2,1,0
-1.2,11.48,741,2,1,0
-1.2,11.56,606,1,1,0
-1.2,11.64,792,2,1,0
-1.2,11.72,801,2,1,0
-1.2,11.8,768,2,1,0
-1.2,11.88,987,3,1,0
-1.2,11.96,972,3,1,0
-1.2,12.04,825,2,1,0
-1.2,12.12,885,3,1,0
-1.2,12.2,1038,3,1,0
-1.2,12.28,948,3,1,0
-1.2,12.36,1029,3,1,0
-1.2,12.44,714,1,1,0
-1.2,12.52,795,2,1,0
-1.2,12.6,642,1,1,0
-1.2,12.68,807,2,1,0
-1.2,12.76,756,2,1,0
-1.2,12.84,1005,3,1,0
-1.2,12.92,660,1,1,0
-1.2,13.0,774,2,1,0
-1.2,13.08,885,3,1,0
-1.2,13.16,738,2,1,0
-1.2,13.24,867,2,1,0
-1.2,13.32,822,2,1,0
-1.2,13.4,801,2,1,0
-1.2,13.48,792,2,1,0
-1.2,13.56,933,3,1,0
-1.2,13.64,870,3,1,0
-1.2,13.72,903,3,1,0
-1.2,13.8,726,2,1,0
-1.2,13.88,723,2,1,0
-1.2,13.96,900,3,1,0
-1.2,14.04,819,2,1,0
-1.2,14.12,669,1,1,0
-1.2,14.2,786,2,1,0
-1.2,14.28,849,2,1,0
-1.2,14.36,768,2,1,0
-1.2,14.44,783,2,1,0
-1.2,14.52,867,2,1,0
-1.2,14.6,909,3,1,0
-1.2,14.68,888,3,1,0
-1.2,14.76,810,2,1,0
-1.2,14.84,831,2,1,0
-1.2,14.92,768,2,1,0
-1.2,15.0,768,2,1,0
-1.2,15.08,684,1,1,0
-1.2,15.16,747,2,1,0
-1.2,15.24,753,2,1,0
-1.2,15.32,759,2,1,0
-1.2,15.4,732,2,1,0
-1.2,15.48,627,1,1,0
-1.2,15.56,762,2,1,0
-1.2,15.64,666,1,1,0
-1.2,15.72,699,1,1,0
-1.2,15.8,759,2,1,0
-1.2,15.88,594,1,1,0
-1.2,15.96,858,2,1,0
-1.3,16.0,0,0,1,0
-1.3,15.92,606,1,1,0
-1.3,15.84,708,1,1,0
-1.3,15.76,714,1,1,0
-1.3,15.68,816,2,1,0
-1.3,15.6,813,2,1,0
-1.3,15.52,786,2,1,0
-1.3,15.44,858,2,1,0
-1.3,15.36,663,1,1,0
-1.3,15.28,870,3,1,0
-1.3,15.2,969,3,1,0
-1.3,15.12,942,3,1,0
-1.3,15.04,879,3,1,0
-1.3,14.96,735,2,1,0
-1.3,14.88,1044,3,1,0
-1.3,14.8,834,2,1,0
-1.3,14.72,834,2,1,0
-1.3,14.64,879,3,1,0
-1.3,14.56,873,3,1,0
-1.3,14.48,921,3,1,0
-1.3,14.4,900,3,1,0
-1.3,14.32,831,2,1,0
-1.3,14.24,882,3,1,0
-1.3,14.16,870,3,1,0
-1.3,14.08,840,2,1,0
-1.3,14.0,846,2,1,0
-1.3,13.92,792,2,1,0
-1.3,13.84,861,2,1,0
-1.3,13.76,819,2,1,0
-1.3,13.68,1053,3,1,0
-1.3,13.6,804,2,1,0
-1.3,13.52,762,2,1,0
-1.3,13.44,792,2,1,0
-1.3,13.36,909,3,1,0
-1.3,13.28,792,2,1,0
-1.3,13.2,876,3,1,0
-1.3,13.12,774,2,1,0
-1.3,13.04,795,2,1,0
-1.3,12.96,900,3,1,0
-1.3,12.88,885,3,1,0
-1.3,12.8,801,2,1,0
-1.3,12.72,675,1,1,0
-1.3,12.64,885,3,1,0
-1.3,12.56,792,2,1,0
-1.3,12.48,843,2,1,0
-1.3,12.4,975,3,1,0
-1.3,12.32,912,3,1,0
-1.3,12.24,819,2,1,0
-1.3,12.16,858,2,1,0
-1.3,12.08,825,2,1,0
-1.3,12.0,804,2,1,0
-1.3,11.92,714,1,1,0
-1.3,11.84,846,2,1,0
-1.3,11.76,834,2,1,0
-1.3,11.68,705,1,1,0
-1.3,11.6,780,2,1,0
-1.3,11.52,810,2,1,0
-1.3,11.44,678,1,1,0
-1.3,11.36,705,1,1,0
-1.3,11.28,789,2,1,0
-1.3,11.2,780,2,1,0
-1.3,11.12,657,1,1,0
-1.3,11.04,810,2,1,0
-1.4,11.0,0,0,1,0
-1.4,11.08,573,1,1,0
-1.4,11.16,675,1,1,0
-1.4,11.24,669,1,1,0
-1.4,11.32,729,2,1,0
-1.4,11.4,714,1,1,0
-1.4,11.48,837,2,1,0
-1.4,11.56,864,2,1,0
-1.4,11.64,903,3,1,0
-1.4,11.72,900,3,1,0
-1.4,11.8,786,2,1,0
-1.4,11.88,846,2,1,0
-1.4,11.96,930,3,1,0
-1.4,12.04,831,2,1,0
-1.4,12.12,924,3,1,0
-1.4,12.2,894,3,1,0
-1.4,12.28,873,3,1,0
-1.4,12.36,840,2,1,0
-1.4,12.44,777,2,1,0
-1.4,12.52,846,2,1,0
-1.4,12.6,741,2,1,0
-1.4,12.68,789,2,1,0
-1.4,12.76,807,2,1,0
-1.4,12.84,786,2,1,0
-1.4,12.92,831,2,1,0
-1.4,13.0,762,2,1,0
-1.4,13.08,741,2,1,0
-1.4,13.16,642,1,1,0
-1.4,13.24,852,2,1,0
-1.4,13.32,822,2,1,0
-1.4,13.4,891,3,1,0
-1.4,13.48,699,1,1,0
-1.4,13.56,837,2,1,0
-1.4,13.64,864,2,1,0
-1.4,13.72,756,2,1,0
-1.4,13.8,786,2,1,0
-1.4,13.88,810,2,1,0
-1.4,13.96,780,2,1,0
-1.4,14.04,837,2,1,0
-1.4,14.12,759,2,1,0
-1.4,14.2,876,3,1,0
-1.4,14.28,825,2,1,0
-1.4,14.36,822,2,1,0
-1.4,14.44,798,2,1,0
-1.4,14.52,876,3,1,0
-1.4,14.6,870,3,1,0
-1.4,14.68,759,2,1,0
-1.4,14.76,813,2,1,0
-1.4,14.84,912,3,1,0
-1.4,14.92,906,3,1,0
-1.4,15.0,804,2,1,0
-1.4,15.08,753,2,1,0
-1.4,15.16,753,2,1,0
-1.4,15.24,702,1,1,0
-1.4,15.32,711,1,1,0
-1.4,15.4,642,1,1,0
-1.4,15.48,705,1,1,0
-1.4,15.56,717,1,1,0
-1.4,15.64,861,2,1,0
-1.4,15.72,753,2,1,0
-1.4,15.8,747,2,1,0
-1.4,15.88,675,1,1,0
-1.4,15.96,831,2,1,0
-1.5,16.0,0,0,1,0
-1.5,15.92,453,1,1,0
-1.5,15.84,666,1,1,0
-1.5,15.76,579,1,1,0
-1.5,15.68,894,3,1,0
-1.5,15.6,936,3,1,0
-1.5,15.52,1026,3,1,0
-1.5,15.44,1047,3,1,0
-1.5,15.36,756,2,1,0
-1.5,15.28,738,2,1,0
-1.5,15.2,864,2,1,0
-1.5,15.12,705,1,1,0
-1.5,15.04,903,3,1,0
-1.5,14.96,741,2,1,0
-1.5,14.88,1032,3,1,0
-1.5,14.8,849,2,1,0
-1.5,14.72,807,2,1,0
-1.5,14.64,723,2,1,0
-1.5,14.56,777,2,1,0
-1.5,14.48,762,2,1,0
-1.5,14.4,921,3,1,0
-1.5,14.32,864,2,1,0
-1.5,14.24,807,2,1,0
-1.5,14.16,849,2,1,0
-1.5,14.08,714,1,1,0
-1.5,14.0,735,2,1,0
-1.5,13.92,837,2,1,0
-1.5,13.84,735,2,1,0
-1.5,13.76,735,2,1,0
-1.5,13.68,870,3,1,0
-1.5,13.6,792,2,1,0
-1.5,13.52,876,3,1,0
-1.5,13.44,978,3,1,0
-1.5,13.36,816,2,1,0
-1.5,13.28,795,2,1,0
-1.5,13.2,825,2,1,0
-1.5,13.12,1032,3,1,0
-1.5,13.04,741,2,1,0
-1.5,12.96,828,2,1,0
-1.5,12.88,891,3,1,0
-1.5,12.8,645,1,1,0
-1.5,12.72,762,2,1,0
-1.5,12.64,840,2,1,0
-1.5,12.56,939,3,1,0
-1.5,12.48,930,3,1,0
-1.5,12.4,825,2,1,0
-1.5,12.32,897,3,1,0
-1.5,12.24,831,2,1,0
-1.5,12.16,876,3,1,0
-1.5,12.08,870,3,1,0
-1.5,12.0,909,3,1,0
-1.5,11.92,858,2,1,0
-1.5,11.84,870,3,1,0
-1.5,11.76,792,2,1,0
-1.5,11.68,813,2,1,0
-1.5,11.6,816,2,1,0
-1.5,11.52,597,1,1,0
-1.5,11.44,930,3,1,0
-1.5,11.36,768,2,1,0
-1.5,11.28,786,2,1,0
-1.5,11.2,642,1,1,0
-1.5,11.12,789,2,1,0
-1.5,11.04,675,1,1,0
-1.6,11.0,0,0,1,0
-1.6,11.08,450,1,1,0
-1.6,11.16,627,1,1,0
-1.6,11.24,909,3,1,0
-1.6,11.32,720,2,1,0
-1.6,11.4,756,2,1,0
-1.6,11.48,762,2,1,0
-1.6,11.56,750,2,1,0
-1.6,11.64,873,3,1,0
-1.6,11.72,870,3,1,0
-1.6,11.8,735,2,1,0
-1.6,11.88,849,2,1,0
-1.6,11.96,987,3,1,0
-1.6,12.04,804,2,1,0
-1.6,12.12,876,3,1,0
-1.6,12.2,948,3,1,0
-1.6,12.28,909,3,1,0
-1.6,12.36,891,3,1,0
-1.6,12.44,891,3,1,0
-1.6,12.52,825,2,1,0
-1.6,12.6,810,2,1,0
-1.6,12.68,840,2,1,0
-1.6,12.76,822,2,1,0
-1.6,12.84,846,2,1,0
-1.6,12.92,696,1,1,0
-1.6,13.0,879,3,1,0
-1.6,13.08,771,2,1,0
-1.6,13.16,834,2,1,0
-1.6,13.24,768,2,1,0
-1.6,13.32,957,3,1,0
-1.6,13.4,804,2,1,0
-1.6,13.48,738,2,1,0
-1.6,13.56,765,2,1,0
-1.6,13.64,732,2,1,0
-1.6,13.72,837,2,1,0
-1.6,13.8,762,2,1,0
-1.6,13.88,846,2,1,0
-1.6,13.96,519,1,1,0
-1.6,14.04,792,2,1,0
-1.6,14.12,756,2,1,0
-1.6,14.2,792,2,1,0
-1.6,14.28,918,3,1,0
-1.6,14.36,900,3,1,0
-1.6,14.44,954,3,1,0
-1.6,14.52,807,2,1,0
-1.6,14.6,726,2,1,0
-1.6,14.68,825,2,1,0
-1.6,14.76,912,3,1,0
-1.6,14.84,807,2,1,0
-1.6,14.92,726,2,1,0
-1.6,15.0,969,3,1,0
-1.6,15.08,765,2,1,0
-1.6,15.16,801,2,1,0
-1.6,15.24,774,2,1,0
-1.6,15.32,666,1,1,0
-1.6,15.4,828,2,1,0
-1.6,15.48,741,2,1,0
-1.6,15.56,624,1,1,0
-1.6,15.64,720,2,1,0
-1.6,15.72,663,1,1,0
-1.6,15.8,687,1,1,0
-1.6,15.88,702,1,1,0
-1.6,15.96,693,1,1,0
-1.7,16.0,0,0,1,0
-1.7,15.92,543,1,1,0
-1.7,15.84,630,1,1,0
-1.7,15.76,813,2,1,0
-1.7,15.68,663,1,1,0
-1.7,15.6,693,1,1,0
-1.7,15.52,819,2,1,0
-1.7,15.44,678,1,1,0
-1.7,15.36,591,1,1,0
-1.7,15.28,648,1,1,0
-1.7,15.2,816,2,1,0
-1.7,15.12,879,3,1,0
-1.7,15.04,840,2,1,0
-1.7,14.96,804,2,1,0
-1.7,14.88,963,3,1,0
-1.7,14.8,897,3,1,0
-1.7,14.72,882,3,1,0
-1.7,14.64,849,2,1,0
-1.7,14.56,1002,3,1,0
-1.7,14.48,753,2,1,0
-1.7,14.4,924,3,1,0
-1.7,14.32,816,2,1,0
-1.7,14.24,888,3,1,0
-1.7,14.16,882,3,1,0
-1.7,14.08,870,3,1,0
-1.7,14.0,795,2,1,0
-1.7,13.92,837,2,1,0
-1.7,13.84,708,1,1,0
-1.7,13.76,822,2,1,0
-1.7,13.68,870,3,1,0
-1.7,13.6,768,2,1,0
-1.7,13.52,771,2,1,0
-1.7,13.44,768,2,1,0
-1.7,13.36,801,2,1,0
-1.7,13.28,849,2,1,0
-1.7,13.2,807,2,1,0
-1.7,13.12,783,2,1,0
-1.7,13.04,819,2,1,0
-1.7,12.96,807,2,1,0
-1.7,12.88,864,2,1,0
-1.7,12.8,714,1,1,0
-1.7,12.72,912,3,1,0
-1.7,12.64,714,1,1,0
-1.7,12.56,963,3,1,0
-1.7,12.48,951,3,1,0
-1.7,12.4,771,2,1,0
-1.7,12.32,783,2,1,0
-1.7,12.24,816,2,1,0
-1.7,12.16,804,2,1,0
-1.7,12.08,783,2,1,0
-1.7,12.0,786,2,1,0
-1.7,11.92,843,2,1,0
-1.7,11.84,840,2,1,0
-1.7,11.76,708,1,1,0
-1.7,11.68,771,2,1,0
-1.7,11.6,885,3,1,0
-1.7,11.52,681,1,1,0
-1.7,11.44,783,2,1,0
-1.7,11.36,762,2,1,0
-1.7,11.28,795,2,1,0
-1.7,11.2,780,2,1,0
-1.7,11.12,687,1,1,0
-1.7,11.04,762,2,1,0
-1.8,11.0,0,0,1,0
-1.8,11.08,525,1,1,0
-1.8,11.16,630,1,1,0
-1.8,11.24,693,1,1,0
-1.8,11.32,852,2,1,0
-1.8,11.4,840,2,1,0
-1.8,11.48,984,3,1,0
-1.8,11.56,705,1,1,0
-1.8,11.64,813,2,1,0
-1.8,11.72,846,2,1,0
-1.8,11.8,849,2,1,0
-1.8,11.88,741,2,1,0
-1.8,11.96,945,3,1,0
-1.8,12.04,1119,3,1,0
-1.8,12.12,1065,3,1,0
-1.8,12.2,828,2,1,0
-1.8,12.28,1002,3,1,0
-1.8,12.36,741,2,1,0
-1.8,12.44,834,2,1,0
-1.8,12.52,789,2,1,0
-1.8,12.6,855,2,1,0
-1.8,12.68,819,2,1,0
-1.8,12.76,783,2,1,0
-1.8,12.84,906,3,1,0
-1.8,12.92,714,1,1,0
-1.8,13.0,852,2,1,0
-1.8,13.08,879,3,1,0
-1.8,13.16,843,2,1,0
-1.8,13.24,768,2,1,0
-1.8,13.32,891,3,1,0
-1.8,13.4,834,2,1,0
-1.8,13.48,825,2,1,0
-1.8,13.56,777,2,1,0
-1.8,13.64,777,2,1,0
-1.8,13.72,882,3,1,0
-1.8,13.8,681,1,1,0
-1.8,13.88,756,2,1,0
-1.8,13.96,747,2,1,0
-1.8,14.04,858,2,1,0
-1.8,14.12,687,1,1,0
-1.8,14.2,891,3,1,0
-1.8,14.28,945,3,1,0
-1.8,14.36,861,2,1,0
-1.8,14.44,912,3,1,0
-1.8,14.52,807,2,1,0
-1.8,14.6,765,2,1,0
-1.8,14.68,891,3,1,0
-1.8,14.76,846,2,1,0
-1.8,14.84,687,1,1,0
-1.8,14.92,819,2,1,0
-1.8,15.0,867,2,1,0
-1.8,15.08,798,2,1,0
-1.8,15.16,696,1,1,0
-1.8,15.24,792,2,1,0
-1.8,15.32,729,2,1,0
-1.8,15.4,651,1,1,0
-1.8,15.48,783,2,1,0
-1.8,15.56,690,1,1,0
-1.8,15.64,588,1,1,0
-1.8,15.72,801,2,1,0
-1.8,15.8,699,1,1,0
-1.8,15.88,759,2,1,0
-1.8,15.96,678,1,1,0
-1.9,16.0,0,0,1,0
-1.9,15.92,477,1,1,0
-1.9,15.84,624,1,1,0
-1.9,15.76,750,2,1,0
-1.9,15.68,867,2,1,0
-1.9,15.6,570,1,1,0
-1.9,15.52,789,2,1,0
-1.9,15.44,660,1,1,0
-1.9,15.36,951,3,1,0
-1.9,15.28,1002,3,1,0
-1.9,15.2,792,2,1,0
-1.9,15.12,912,3,1,0
-1.9,15.04,885,3,1,0
-1.9,14.96,924,3,1,0
-1.9,14.88,885,3,1,0
-1.9,14.8,846,2,1,0
-1.9,14.72,963,3,1,0
-1.9,14.64,981,3,1,0
-1.9,14.56,894,3,1,0
-1.9,14.48,813,2,1,0
-1.9,14.4,843,2,1,0
-1.9,14.32,774,2,1,0
-1.9,14.24,903,3,1,0
-1.9,14.16,687,1,1,0
-1.9,14.08,846,2,1,0
-1.9,14.0,768,2,1,0
-1.9,13.92,852,2,1,0
-1.9,13.84,882,3,1,0
-1.9,13.76,804,2,1,0
-1.9,13.68,822,2,1,0
-1.9,13.6,798,2,1,0
-1.9,13.52,825,2,1,0
-1.9,13.44,702,1,1,0
-1.9,13.36,831,2,1,0
-1.9,13.28,852,2,1,0
-1.9,13.2,669,1,1,0
-1.9,13.12,729,2,1,0
-1.9,13.04,822,2,1,0
-1.9,12.96,771,2,1,0
-1.9,12.88,756,2,1,0
-1.9,12.8,810,2,1,0
-1.9,12.72,846,2,1,0
-1.9,12.64,876,3,1,0
-1.9,12.56,828,2,1,0
-1.9,12.48,924,3,1,0
-1.9,12.4,807,2,1,0
-1.9,12.32,870,3,1,0
-1.9,12.24,831,2,1,0
-1.9,12.16,882,3,1,0
-1.9,12.08,813,2,1,0
-1.9,12.0,828,2,1,0
-1.9,11.92,876,3,1,0
-1.9,11.84,714,1,1,0
